Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
342	0.347953	370	0.059459	31	0.419355	257	0.264591	11.540871	174	0.287356	1.548738	168	0.410714	42.025857	257	0.264591	0.222000	0.223752	
309	0.343042	392	0.035714	35	0.514286	264	0.253788	11.540871	155	0.374194	2.217592	154	0.311688	42.025857	264	0.253788	0.205000	0.223743	
373	0.281501	338	0.059172	35	0.685714	254	0.267717	11.540871	180	0.266667	1.554917	193	0.295337	42.025857	254	0.267717	0.217000	0.223740	
351	0.307692	359	0.058496	31	0.612903	259	0.266409	11.540871	200	0.340000	1.555405	151	0.264901	42.025857	259	0.266409	0.217000	0.223736	
331	0.277946	375	0.066667	26	0.500000	268	0.347015	11.540871	163	0.282209	1.554719	168	0.273810	42.025857	268	0.347015	0.223000	0.223736	
366	0.366120	335	0.101493	29	0.586207	270	0.388889	11.540871	192	0.390625	1.554400	174	0.339080	42.025857	270	0.388889	0.290000	0.223768	
370	0.294595	336	0.062500	33	0.575758	261	0.329502	11.540871	188	0.324468	1.553687	182	0.263736	42.025857	261	0.329502	0.235000	0.223774	
359	0.339833	339	0.061947	27	0.518519	275	0.287273	11.540871	177	0.361582	1.553654	182	0.318681	42.025857	275	0.287273	0.236000	0.223779	
348	0.298851	346	0.069364	36	0.416667	270	0.307407	11.540871	178	0.286517	1.553618	170	0.311765	42.025857	270	0.307407	0.226000	0.223781	
374	0.302139	334	0.047904	32	0.562500	260	0.292308	11.540871	196	0.326531	1.554204	178	0.275281	42.025857	260	0.292308	0.223000	0.223780	
339	0.247788	332	0.069277	34	0.470588	295	0.274576	11.540871	156	0.275641	1.554261	183	0.224044	42.025857	295	0.274576	0.204000	0.223771	
358	0.315642	346	0.049133	38	0.473684	258	0.259690	11.540871	179	0.346369	1.552943	179	0.284916	42.025857	258	0.259690	0.215000	0.223766	
361	0.293629	334	0.047904	43	0.604651	262	0.187023	11.540871	192	0.312500	1.552626	169	0.272189	42.025857	262	0.187023	0.197000	0.223754	
340	0.382353	354	0.059322	33	0.424242	273	0.300366	11.540871	178	0.404494	1.553080	162	0.358025	33.991653	273	0.300366	0.247000	0.223765	
346	0.294798	347	0.054755	27	0.481481	280	0.328571	12.196347	173	0.260116	1.558828	173	0.329480	33.991653	280	0.328571	0.226000	0.223766	
341	0.302053	341	0.058651	43	0.627907	275	0.320000	12.196347	162	0.265432	1.559798	179	0.335196	33.991653	275	0.320000	0.238000	0.223773	
341	0.302053	356	0.047753	27	0.666667	276	0.380435	12.196347	175	0.302857	1.560109	166	0.301205	33.991653	276	0.380435	0.243000	0.223782	
357	0.277311	334	0.032934	30	0.366667	279	0.440860	12.196347	178	0.275281	1.560215	179	0.279330	33.991653	279	0.440860	0.244000	0.223792	
354	0.257062	334	0.065868	36	0.388889	276	0.369565	12.196347	176	0.267045	1.560572	178	0.247191	37.094577	276	0.369565	0.229000	0.223794	
335	0.292537	328	0.057927	54	0.351852	283	0.363958	12.196347	157	0.280255	1.560595	178	0.303371	37.094577	283	0.363958	0.239000	0.223801	
344	0.281977	342	0.073099	34	0.294118	280	0.328571	12.196347	176	0.318182	1.560805	168	0.244048	37.094577	280	0.328571	0.224000	0.223802	
328	0.304878	321	0.046729	37	0.378378	314	0.280255	12.196347	168	0.303571	1.559880	160	0.306250	37.094577	314	0.280255	0.217000	0.223798	
324	0.354938	374	0.074866	26	0.500000	276	0.307971	12.196347	169	0.319527	1.560032	155	0.393548	37.094577	276	0.307971	0.241000	0.223807	
365	0.271233	336	0.065476	33	0.393939	266	0.364662	12.196347	180	0.233333	1.560442	185	0.308108	37.094577	266	0.364662	0.231000	0.223810	
339	0.271386	343	0.064140	35	0.371429	283	0.339223	12.196347	175	0.251429	1.559543	164	0.292683	37.094577	283	0.339223	0.223000	0.223810	
326	0.303681	352	0.073864	35	0.314286	287	0.334495	12.196347	171	0.315789	1.559445	155	0.290323	37.094577	287	0.334495	0.232000	0.223814	
343	0.250729	318	0.059748	39	0.435897	300	0.283333	12.196347	162	0.283951	1.559524	181	0.220994	37.094577	300	0.283333	0.207000	0.223805	
332	0.313253	356	0.073034	32	0.468750	280	0.271429	12.196347	145	0.310345	1.559313	187	0.315508	37.094577	280	0.271429	0.221000	0.223804	
332	0.256024	339	0.073746	38	0.315789	291	0.250859	12.196347	162	0.271605	1.559874	170	0.241176	37.094577	291	0.250859	0.195000	0.223790	
358	0.270950	338	0.032544	42	0.428571	262	0.385496	12.196347	166	0.259036	1.558635	192	0.281250	37.094577	262	0.385496	0.227000	0.223792	
337	0.261128	350	0.065714	41	0.463415	272	0.393382	12.196347	177	0.203390	1.558655	160	0.325000	37.094577	272	0.393382	0.237000	0.223798	
331	0.305136	333	0.060060	38	0.552632	298	0.395973	12.196347	154	0.298701	1.559073	177	0.310734	37.094577	298	0.395973	0.260000	0.223815	
372	0.306452	337	0.059347	38	0.605263	253	0.351779	12.196347	186	0.295699	1.558700	186	0.317204	37.094577	253	0.351779	0.246000	0.223826	
339	0.300885	358	0.103352	32	0.656250	271	0.361624	12.196347	163	0.319018	1.558375	176	0.284091	37.094577	271	0.361624	0.258000	0.223842	
362	0.251381	332	0.042169	33	0.666667	273	0.274725	12.196347	182	0.258242	1.558570	180	0.244444	37.094577	273	0.274725	0.202000	0.223832	
344	0.343023	382	0.044503	35	0.571429	239	0.317992	12.196347	147	0.251701	1.558592	197	0.411168	37.094577	239	0.317992	0.231000	0.223835	
348	0.244253	350	0.062857	37	0.540541	265	0.449057	12.196347	197	0.294416	2.212382	151	0.178808	37.094577	265	0.449057	0.246000	0.223846	
351	0.267806	346	0.060694	33	0.696970	270	0.222222	12.196347	177	0.310734	2.018437	174	0.224138	48.959405	270	0.222222	0.198000	0.223834	
339	0.303835	339	0.044248	26	0.538462	296	0.263514	12.196347	171	0.298246	1.574840	168	0.309524	48.959405	296	0.263514	0.210000	0.223827	
331	0.265861	356	0.050562	32	0.281250	281	0.241993	12.196347	178	0.280899	1.575291	153	0.248366	48.959405	281	0.241993	0.183000	0.223808	
373	0.238606	335	0.059701	39	0.307692	253	0.320158	12.196347	195	0.241026	1.575145	178	0.235955	48.959405	253	0.320158	0.202000	0.223797	
355	0.270423	335	0.047761	33	0.454545	277	0.317690	12.196347	154	0.272727	1.574588	201	0.268657	48.959405	277	0.317690	0.215000	0.223793	
354	0.254237	350	0.060000	37	0.621622	259	0.285714	12.196347	185	0.264865	1.574826	169	0.242604	48.959405	259	0.285714	0.208000	0.223786	
355	0.233803	338	0.068047	27	0.518519	280	0.275000	12.196347	172	0.261628	1.574930	183	0.207650	48.959405	280	0.275000	0.197000	0.223773	
328	0.283537	350	0.071429	35	0.457143	287	0.254355	12.196347	147	0.312925	1.574663	181	0.259669	48.959405	287	0.254355	0.207000	0.223765	
347	0.296830	333	0.069069	30	0.500000	290	0.268966	12.196347	177	0.310734	1.574757	170	0.282353	48.959405	290	0.268966	0.219000	0.223763	
360	0.288889	358	0.047486	28	0.571429	254	0.279528	12.196347	169	0.325444	1.574760	191	0.256545	48.959405	254	0.279528	0.208000	0.223755	
354	0.319209	344	0.052326	29	0.413793	273	0.315018	12.196347	171	0.269006	1.574878	183	0.366120	48.959405	273	0.315018	0.229000	0.223758	
314	0.308917	385	0.049351	24	0.708333	277	0.350181	12.196347	155	0.225806	1.575531	159	0.389937	48.959405	277	0.350181	0.230000	0.223761	
388	0.317010	339	0.047198	27	0.481481	246	0.276423	12.196347	170	0.294118	1.576727	218	0.334862	48.959405	246	0.276423	0.220000	0.223759	
359	0.353760	320	0.065625	35	0.514286	286	0.304196	12.196347	178	0.337079	1.577709	181	0.370166	48.959405	286	0.304196	0.253000	0.223773	
330	0.242424	341	0.064516	37	0.297297	292	0.297945	12.196347	156	0.256410	1.578601	174	0.229885	48.959405	292	0.297945	0.200000	0.223761	
368	0.214674	330	0.060606	38	0.394737	264	0.287879	12.196347	168	0.208333	1.578713	200	0.220000	48.959405	264	0.287879	0.190000	0.223745	
343	0.306122	337	0.086053	33	0.757576	287	0.292683	12.196347	168	0.315476	1.578700	175	0.297143	48.959405	287	0.292683	0.243000	0.223755	
335	0.355224	354	0.079096	44	0.704545	267	0.239700	12.196347	158	0.348101	1.579264	177	0.361582	48.959405	267	0.239700	0.242000	0.223763	
341	0.278592	346	0.049133	24	0.291667	289	0.231834	12.196347	179	0.240223	1.580026	162	0.320988	48.959405	289	0.231834	0.186000	0.223745	
364	0.271978	323	0.037152	39	0.461538	274	0.281022	12.196347	189	0.301587	1.580530	175	0.240000	48.959405	274	0.281022	0.206000	0.223737	
363	0.286501	349	0.080229	29	0.482759	259	0.270270	12.196347	186	0.284946	1.580451	177	0.288136	48.959405	259	0.270270	0.216000	0.223733	
326	0.306748	350	0.071429	43	0.534884	281	0.266904	12.196347	166	0.271084	1.580538	160	0.343750	48.959405	281	0.266904	0.223000	0.223733	
332	0.295181	357	0.070028	33	0.696970	278	0.248201	12.196347	172	0.313953	1.581592	160	0.275000	48.959405	278	0.248201	0.215000	0.223729	
360	0.311111	331	0.063444	32	0.593750	277	0.249097	12.196347	190	0.305263	1.581683	170	0.317647	48.959405	277	0.249097	0.221000	0.223728	
304	0.289474	377	0.039788	38	0.368421	281	0.245552	12.196347	152	0.269737	1.582233	152	0.309211	48.959405	281	0.245552	0.186000	0.223710	
360	0.327778	333	0.036036	30	0.633333	277	0.209386	12.196347	176	0.278409	1.582522	184	0.375000	48.959405	277	0.209386	0.207000	0.223702	
315	0.326984	355	0.076056	38	0.736842	292	0.239726	12.196347	165	0.339394	1.583423	150	0.313333	48.959405	292	0.239726	0.228000	0.223704	
343	0.291545	355	0.064789	40	0.550000	262	0.274809	12.196347	169	0.242604	1.584049	174	0.339080	48.959405	262	0.274809	0.217000	0.223701	
328	0.301829	316	0.060127	43	0.627907	313	0.249201	12.196347	159	0.301887	1.585119	169	0.301775	48.959405	313	0.249201	0.223000	0.223700	
319	0.275862	356	0.064607	38	0.605263	287	0.327526	12.196347	160	0.287500	1.585314	159	0.264151	48.959405	287	0.327526	0.228000	0.223702	
322	0.276398	359	0.086351	40	0.450000	279	0.268817	12.196347	172	0.284884	1.585496	150	0.266667	48.959405	279	0.268817	0.213000	0.223697	
349	0.252149	350	0.062857	20	0.550000	281	0.245552	12.196347	168	0.220238	1.585711	181	0.281768	48.959405	281	0.245552	0.190000	0.223682	
342	0.312865	347	0.057637	37	0.459459	274	0.259124	12.196347	172	0.337209	1.585818	170	0.288235	48.959405	274	0.259124	0.215000	0.223678	
363	0.280992	331	0.072508	40	0.400000	266	0.214286	12.196347	188	0.281915	1.586230	175	0.280000	48.959405	266	0.214286	0.199000	0.223666	
347	0.268012	338	0.088757	38	0.552632	277	0.252708	12.196347	183	0.251366	1.586349	164	0.286585	48.959405	277	0.252708	0.214000	0.223661	
352	0.321023	347	0.083573	41	0.658537	260	0.207692	12.196347	185	0.340541	1.586844	167	0.299401	48.959405	260	0.207692	0.223000	0.223661	
340	0.250000	354	0.079096	30	0.366667	276	0.224638	12.196347	161	0.285714	1.587666	179	0.217877	48.959405	276	0.224638	0.186000	0.223643	
337	0.299703	361	0.074792	35	0.371429	267	0.310861	12.196347	176	0.312500	1.587402	161	0.285714	48.959405	267	0.310861	0.224000	0.223644	
341	0.372434	358	0.050279	39	0.487179	262	0.339695	12.196347	171	0.315789	1.587960	170	0.429412	48.959405	262	0.339695	0.253000	0.223657	
344	0.261628	346	0.046243	33	0.424242	277	0.238267	12.196347	188	0.324468	2.316922	156	0.185897	48.959405	277	0.238267	0.186000	0.223640	
313	0.287540	370	0.059459	30	0.566667	287	0.229965	12.196347	166	0.198795	1.273164	147	0.387755	48.959405	287	0.229965	0.195000	0.223626	
336	0.410714	337	0.026706	33	0.363636	294	0.204082	7.796001	176	0.488636	1.593069	160	0.325000	48.959405	294	0.204082	0.219000	0.223624	
342	0.312865	381	0.034121	25	0.600000	252	0.214286	12.551646	172	0.325581	1.594101	170	0.300000	48.959405	252	0.214286	0.189000	0.223608	
318	0.238994	366	0.068306	46	0.630435	270	0.296296	12.551646	172	0.226744	1.593617	146	0.253425	48.959405	270	0.296296	0.210000	0.223602	
355	0.236620	345	0.063768	30	0.333333	270	0.255556	12.551646	182	0.258242	1.593971	173	0.213873	48.959405	270	0.255556	0.185000	0.223584	
326	0.291411	349	0.108883	33	0.666667	292	0.280822	12.551646	170	0.329412	1.594164	156	0.250000	48.959405	292	0.280822	0.237000	0.223590	
349	0.243553	355	0.059155	36	0.527778	260	0.330769	12.551646	188	0.271277	1.594085	161	0.211180	48.959405	260	0.330769	0.211000	0.223584	
337	0.195846	364	0.071429	43	0.534884	256	0.332031	12.551646	166	0.198795	1.594221	171	0.192982	48.959405	256	0.332031	0.200000	0.223573	
345	0.292754	354	0.045198	38	0.447368	263	0.300380	11.193206	188	0.313830	1.477421	157	0.267516	48.959405	263	0.300380	0.213000	0.223568	
364	0.288462	334	0.044910	30	0.433333	272	0.305147	11.193206	193	0.290155	1.594614	171	0.286550	48.959405	272	0.305147	0.216000	0.223565	
332	0.268072	341	0.058651	44	0.522727	283	0.296820	11.193206	163	0.294479	1.596564	169	0.242604	48.959405	283	0.296820	0.216000	0.223561	
336	0.294643	324	0.058642	31	0.580645	309	0.278317	11.193206	182	0.302198	1.589261	154	0.285714	48.959405	309	0.278317	0.222000	0.223560	
345	0.266667	333	0.054054	28	0.642857	294	0.336735	11.193206	158	0.291139	1.589114	187	0.245989	48.959405	294	0.336735	0.227000	0.223562	
334	0.302395	340	0.044118	35	0.457143	291	0.264605	11.193206	175	0.325714	1.588785	159	0.276730	48.959405	291	0.264605	0.209000	0.223555	
343	0.323615	342	0.058480	40	0.600000	275	0.221818	11.193206	170	0.352941	1.588976	173	0.294798	48.959405	275	0.221818	0.216000	0.223552	
334	0.302395	373	0.045576	23	0.347826	270	0.203704	11.193206	157	0.273885	1.589111	177	0.327684	48.959405	270	0.203704	0.181000	0.223532	
344	0.305233	351	0.037037	31	0.548387	274	0.244526	11.193206	178	0.286517	1.590102	166	0.325301	48.959405	274	0.244526	0.202000	0.223522	
348	0.267241	346	0.072254	34	0.529412	272	0.275735	11.193206	160	0.306250	1.590423	188	0.234043	48.959405	272	0.275735	0.211000	0.223516	
335	0.268657	359	0.058496	34	0.647059	272	0.308824	11.193206	157	0.248408	1.589733	178	0.286517	48.959405	272	0.308824	0.217000	0.223513	
359	0.286908	345	0.066667	33	0.545455	263	0.167300	11.193206	183	0.355191	1.589558	176	0.215909	48.959405	263	0.167300	0.188000	0.223497	
382	0.253927	329	0.060790	31	0.419355	258	0.387597	11.193206	173	0.271676	1.589145	209	0.239234	29.150780	258	0.387597	0.230000	0.223500	
348	0.333333	344	0.049419	29	0.586207	279	0.365591	11.193206	172	0.377907	1.588919	176	0.289773	29.150780	279	0.365591	0.252000	0.223513	
340	0.205882	345	0.069565	37	0.486486	278	0.410072	11.193206	169	0.195266	1.588516	171	0.216374	29.150780	278	0.410072	0.226000	0.223514	
351	0.293447	336	0.098214	40	0.425000	273	0.285714	10.575926	183	0.306011	1.588600	168	0.279762	44.575270	273	0.285714	0.231000	0.223517	
353	0.271955	327	0.076453	42	0.547619	278	0.298561	10.575926	163	0.337423	1.588844	190	0.215789	44.575270	278	0.298561	0.227000	0.223519	
332	0.292169	347	0.077810	29	0.586207	292	0.253425	10.575926	171	0.327485	1.588880	161	0.254658	44.575270	292	0.253425	0.215000	0.223515	
352	0.326705	367	0.062670	28	0.571429	253	0.256917	10.575926	172	0.360465	1.589008	180	0.294444	44.575270	253	0.256917	0.219000	0.223513	
355	0.273239	354	0.079096	29	0.620690	262	0.259542	10.575926	178	0.280899	1.589549	177	0.265537	44.575270	262	0.259542	0.211000	0.223507	
343	0.344023	366	0.071038	24	0.708333	267	0.280899	10.575926	160	0.337500	1.589792	183	0.349727	44.575270	267	0.280899	0.236000	0.223513	
340	0.276471	327	0.076453	32	0.375000	301	0.328904	10.575926	167	0.299401	1.590551	173	0.254335	44.575270	301	0.328904	0.230000	0.223516	
361	0.260388	332	0.078313	39	0.512821	268	0.309701	10.575926	183	0.284153	1.590740	178	0.235955	44.575270	268	0.309701	0.223000	0.223516	
355	0.287324	351	0.079772	18	0.388889	276	0.268116	10.575926	176	0.312500	1.590310	179	0.262570	44.575270	276	0.268116	0.211000	0.223510	
323	0.253870	354	0.045198	45	0.577778	278	0.262590	10.575926	175	0.285714	1.590812	148	0.216216	44.575270	278	0.262590	0.197000	0.223498	
366	0.256831	326	0.049080	33	0.666667	275	0.229091	10.575926	173	0.306358	1.590699	193	0.212435	44.575270	275	0.229091	0.195000	0.223485	
347	0.250720	356	0.044944	30	0.600000	267	0.277154	10.575926	168	0.291667	1.590376	179	0.212291	44.575270	267	0.277154	0.195000	0.223472	
331	0.308157	340	0.061765	39	0.512821	290	0.193103	10.575926	182	0.307692	1.590491	149	0.308725	44.575270	290	0.193103	0.199000	0.223460	
343	0.300292	351	0.062678	34	0.470588	272	0.290441	10.575926	169	0.343195	1.590972	174	0.258621	35.142384	272	0.290441	0.220000	0.223459	
361	0.277008	322	0.062112	33	0.575758	284	0.330986	10.575926	188	0.281915	1.591365	173	0.271676	35.142384	284	0.330986	0.233000	0.223463	
351	0.356125	351	0.062678	32	0.781250	266	0.338346	10.575926	192	0.369792	1.591479	159	0.339623	35.142384	266	0.338346	0.262000	0.223481	
353	0.271955	333	0.051051	23	0.652174	291	0.230241	10.575926	176	0.244318	1.592622	177	0.299435	35.142384	291	0.230241	0.195000	0.223468	
363	0.280992	321	0.049844	30	0.600000	286	0.300699	10.575926	189	0.380952	1.593293	174	0.172414	35.142384	286	0.300699	0.222000	0.223467	
328	0.338415	360	0.055556	30	0.566667	282	0.297872	10.575926	176	0.323864	1.262011	152	0.355263	35.142384	282	0.297872	0.232000	0.223471	
355	0.385915	353	0.062323	30	0.633333	262	0.305344	10.575926	166	0.379518	1.591438	189	0.391534	35.142384	262	0.305344	0.258000	0.223487	
339	0.247788	344	0.072674	27	0.629630	290	0.286207	10.575926	157	0.254777	1.592758	182	0.241758	35.142384	290	0.286207	0.209000	0.223480	
354	0.271186	317	0.031546	38	0.578947	291	0.312715	10.575926	169	0.313609	1.592517	185	0.232432	35.142384	291	0.312715	0.219000	0.223478	
344	0.267442	359	0.069638	35	0.600000	262	0.332061	10.575926	178	0.275281	1.592362	166	0.259036	35.142384	262	0.332061	0.225000	0.223479	
352	0.301136	338	0.059172	36	0.611111	274	0.324818	10.575926	163	0.380368	1.591834	189	0.232804	35.142384	274	0.324818	0.237000	0.223485	
357	0.316527	310	0.035484	32	0.531250	301	0.292359	10.575926	179	0.379888	1.590621	178	0.252809	35.142384	301	0.292359	0.229000	0.223488	
356	0.297753	324	0.061728	32	0.531250	288	0.326389	10.575926	184	0.320652	1.586479	172	0.273256	35.142384	288	0.326389	0.237000	0.223494	
351	0.273504	355	0.050704	34	0.529412	260	0.350000	10.575926	150	0.306667	1.580340	201	0.248756	35.142384	260	0.350000	0.223000	0.223493	
340	0.329412	363	0.063361	38	0.421053	259	0.428571	10.575926	173	0.358382	1.579917	167	0.299401	35.142384	259	0.428571	0.262000	0.223511	
338	0.316568	346	0.072254	31	0.483871	285	0.231579	10.575926	157	0.305732	1.580172	181	0.325967	66.877532	285	0.231579	0.213000	0.223506	
344	0.343023	348	0.089080	31	0.354839	277	0.231047	10.575926	151	0.350993	1.579727	193	0.336788	66.877532	277	0.231047	0.224000	0.223507	
345	0.350725	336	0.053571	41	0.390244	278	0.194245	10.575926	166	0.391566	1.573942	179	0.312849	66.877532	278	0.194245	0.209000	0.223500	
344	0.279070	316	0.063291	53	0.471698	287	0.236934	10.575926	190	0.326316	1.574220	154	0.220779	54.814196	287	0.236934	0.209000	0.223493	
323	0.281734	344	0.061047	42	0.452381	291	0.243986	10.575926	174	0.304598	1.574265	149	0.255034	54.814196	291	0.243986	0.202000	0.223483	
335	0.286567	346	0.063584	33	0.363636	286	0.286713	10.575926	179	0.324022	1.574343	156	0.243590	54.814196	286	0.286713	0.212000	0.223478	
312	0.288462	360	0.086111	30	0.466667	298	0.285235	10.575926	159	0.345912	1.574023	153	0.228758	54.814196	298	0.285235	0.220000	0.223477	
329	0.255319	374	0.074866	36	0.583333	261	0.210728	10.575926	155	0.316129	1.574093	174	0.201149	54.814196	261	0.210728	0.188000	0.223461	
336	0.264881	331	0.054381	36	0.444444	297	0.299663	10.575926	180	0.288889	1.573945	156	0.237179	54.814196	297	0.299663	0.212000	0.223455	
345	0.301449	363	0.071625	30	0.466667	262	0.328244	10.575926	179	0.324022	1.573836	166	0.277108	54.814196	262	0.328244	0.230000	0.223458	
367	0.335150	346	0.066474	20	0.500000	267	0.213483	10.575926	160	0.375000	1.573992	207	0.304348	54.814196	267	0.213483	0.213000	0.223454	
355	0.304225	323	0.034056	33	0.424242	289	0.211073	10.575926	175	0.371429	1.574341	180	0.238889	54.814196	289	0.211073	0.194000	0.223440	
372	0.354839	361	0.063712	29	0.517241	238	0.235294	10.575926	182	0.390110	1.574372	190	0.321053	54.814196	238	0.235294	0.226000	0.223441	
334	0.293413	349	0.045845	28	0.535714	289	0.262976	10.575926	172	0.308140	1.574820	162	0.277778	54.814196	289	0.262976	0.205000	0.223433	
370	0.359459	347	0.057637	29	0.586207	254	0.188976	10.575926	199	0.331658	1.574471	171	0.391813	54.814196	254	0.188976	0.218000	0.223430	
353	0.303116	320	0.053125	38	0.447368	289	0.314879	10.575926	166	0.331325	1.575331	187	0.278075	42.041447	289	0.314879	0.232000	0.223434	
