Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
319	0.310345	364	0.049451	39	0.589744	278	0.269784	12.338748	165	0.230303	1.242778	154	0.396104	43.593358	278	0.269784	0.215000	0.226023	
382	0.321990	338	0.071006	40	0.600000	240	0.262500	12.338748	173	0.265896	1.242778	209	0.368421	43.593358	240	0.262500	0.234000	0.226034	
331	0.383686	354	0.048023	34	0.588235	281	0.295374	12.338748	173	0.277457	1.242778	158	0.500000	43.593358	281	0.295374	0.247000	0.226063	
319	0.300940	376	0.063830	38	0.447368	267	0.325843	12.338748	152	0.355263	2.445474	167	0.251497	43.593358	267	0.325843	0.224000	0.226060	
346	0.271676	373	0.061662	30	0.666667	251	0.243028	12.338748	176	0.335227	2.445474	170	0.205882	43.593358	251	0.243028	0.198000	0.226022	
326	0.217791	365	0.073973	37	0.540541	272	0.246324	12.338748	179	0.223464	2.445474	147	0.210884	43.593358	272	0.246324	0.185000	0.225965	
339	0.241888	353	0.042493	34	0.588235	274	0.291971	12.338748	175	0.274286	2.445474	164	0.207317	43.593358	274	0.291971	0.197000	0.225926	
332	0.250000	355	0.059155	51	0.431373	262	0.267176	12.338748	181	0.265193	2.445474	151	0.231788	43.593358	262	0.267176	0.196000	0.225884	
331	0.283988	360	0.038889	20	0.600000	289	0.224913	12.338748	181	0.364641	2.445474	150	0.186667	43.593358	289	0.224913	0.185000	0.225828	
341	0.354839	374	0.064171	41	0.439024	244	0.303279	12.338748	187	0.326203	1.412141	154	0.389610	43.593358	244	0.303279	0.237000	0.225844	
360	0.263889	368	0.043478	24	0.625000	248	0.258065	12.338748	184	0.217391	1.412141	176	0.312500	43.593358	248	0.258065	0.190000	0.225795	
347	0.236311	319	0.059561	40	0.375000	294	0.272109	12.338748	168	0.255952	1.412141	179	0.217877	43.593358	294	0.272109	0.196000	0.225754	
330	0.275758	351	0.082621	43	0.534884	276	0.289855	12.338748	190	0.221053	1.412141	140	0.350000	43.593358	276	0.289855	0.223000	0.225750	
321	0.308411	359	0.044568	20	0.550000	300	0.303333	12.338748	165	0.278788	1.412141	156	0.339744	43.593358	300	0.303333	0.217000	0.225738	
340	0.373529	313	0.067093	45	0.577778	302	0.314570	12.338748	171	0.350877	1.412141	169	0.396450	43.593358	302	0.314570	0.269000	0.225797	
336	0.241071	358	0.047486	42	0.500000	264	0.329545	12.338748	174	0.224138	1.412141	162	0.259259	43.593358	264	0.329545	0.206000	0.225770	
355	0.338028	335	0.059701	25	0.600000	285	0.266667	12.338748	173	0.341040	1.412141	182	0.335165	43.593358	285	0.266667	0.231000	0.225777	
362	0.245856	352	0.053977	27	0.481481	259	0.270270	12.338748	170	0.200000	1.412141	192	0.286458	43.593358	259	0.270270	0.191000	0.225730	
355	0.245070	339	0.067847	39	0.333333	267	0.295880	12.338748	175	0.188571	1.412141	180	0.300000	43.593358	267	0.295880	0.202000	0.225698	
364	0.335165	316	0.069620	41	0.707317	279	0.250896	10.619967	185	0.313514	1.412141	179	0.357542	43.593358	279	0.250896	0.243000	0.225722	
334	0.347305	340	0.067647	43	0.441860	283	0.300353	10.619967	166	0.289157	1.412141	168	0.404762	43.593358	283	0.300353	0.243000	0.225745	
354	0.259887	330	0.069697	54	0.444444	262	0.278626	10.619967	173	0.254335	1.893062	181	0.265193	43.593358	262	0.278626	0.212000	0.225726	
356	0.272472	339	0.032448	32	0.562500	273	0.260073	10.619967	189	0.370370	1.893062	167	0.161677	43.593358	273	0.260073	0.197000	0.225688	
360	0.322222	350	0.054286	39	0.487179	251	0.274900	10.619967	168	0.369048	1.587407	192	0.281250	43.593358	251	0.274900	0.223000	0.225684	
350	0.302857	347	0.072046	35	0.571429	268	0.317164	10.619967	174	0.264368	1.587407	176	0.340909	43.593358	268	0.317164	0.236000	0.225698	
336	0.312500	352	0.073864	30	0.600000	282	0.269504	10.619967	149	0.369128	1.587407	187	0.267380	43.593358	282	0.269504	0.225000	0.225697	
345	0.307246	336	0.086310	33	0.515152	286	0.293706	10.619967	159	0.308176	1.587407	186	0.306452	43.593358	286	0.293706	0.236000	0.225711	
326	0.279141	368	0.038043	30	0.533333	276	0.260870	10.619967	172	0.331395	1.587407	154	0.220779	43.593358	276	0.260870	0.193000	0.225667	
367	0.321526	352	0.062500	46	0.586957	235	0.268085	10.619967	193	0.336788	1.587407	174	0.304598	43.593358	235	0.268085	0.230000	0.225673	
349	0.318052	334	0.050898	38	0.657895	279	0.261649	10.619967	160	0.312500	1.587407	189	0.322751	43.593358	279	0.261649	0.226000	0.225673	
343	0.288630	363	0.052342	22	0.454545	272	0.316176	10.619967	178	0.348315	1.587407	165	0.224242	43.593358	272	0.316176	0.214000	0.225658	
355	0.281690	340	0.067647	34	0.323529	271	0.269373	10.619967	187	0.299465	1.587407	168	0.261905	43.593358	271	0.269373	0.207000	0.225633	
320	0.318750	351	0.054131	38	0.605263	291	0.278351	10.619967	161	0.347826	1.587407	159	0.289308	43.593358	291	0.278351	0.225000	0.225632	
335	0.292537	361	0.052632	31	0.645161	273	0.285714	10.619967	168	0.327381	1.587407	167	0.257485	43.593358	273	0.285714	0.215000	0.225618	
340	0.270588	356	0.064607	36	0.555556	268	0.272388	10.619967	177	0.305085	1.587407	163	0.233129	43.593358	268	0.272388	0.208000	0.225595	
326	0.306748	356	0.087079	40	0.475000	278	0.377698	10.619967	170	0.335294	1.587407	156	0.275641	43.593358	278	0.377698	0.255000	0.225634	
345	0.298551	327	0.079511	38	0.552632	290	0.410345	10.619967	172	0.313953	1.587407	173	0.283237	43.593358	290	0.410345	0.269000	0.225691	
362	0.345304	351	0.054131	27	0.444444	260	0.207692	10.619967	193	0.373057	1.587407	169	0.313609	83.798277	260	0.207692	0.210000	0.225670	
355	0.230986	326	0.042945	29	0.310345	290	0.189655	10.619967	152	0.256579	1.587407	203	0.211823	83.798277	290	0.189655	0.160000	0.225584	
344	0.299419	348	0.071839	24	0.333333	284	0.264085	10.619967	174	0.327586	1.587407	170	0.270588	65.385112	284	0.264085	0.211000	0.225565	
322	0.263975	340	0.076471	49	0.285714	289	0.221453	10.619967	155	0.277419	1.587407	167	0.251497	65.385112	289	0.221453	0.189000	0.225517	
332	0.280120	331	0.051360	54	0.537037	283	0.261484	10.619967	163	0.251534	1.587407	169	0.307692	65.385112	283	0.261484	0.213000	0.225500	
366	0.286885	318	0.069182	36	0.444444	280	0.253571	10.619967	186	0.322581	1.587407	180	0.250000	65.385112	280	0.253571	0.214000	0.225485	
341	0.372434	349	0.054441	30	0.500000	280	0.225000	10.619967	176	0.380682	1.587407	165	0.363636	65.385112	280	0.225000	0.224000	0.225483	
374	0.283422	335	0.062687	30	0.533333	261	0.176245	10.619967	200	0.280000	1.587407	174	0.287356	65.385112	261	0.176245	0.189000	0.225436	
350	0.254286	356	0.056180	33	0.515152	261	0.325670	10.619967	186	0.279570	1.587407	164	0.225610	43.579731	261	0.325670	0.211000	0.225417	
362	0.356354	343	0.078717	35	0.542857	260	0.323077	10.619967	184	0.364130	1.587407	178	0.348315	43.579731	260	0.323077	0.259000	0.225461	
372	0.266129	345	0.072464	25	0.240000	258	0.286822	10.619967	191	0.277487	1.587407	181	0.254144	43.579731	258	0.286822	0.204000	0.225433	
328	0.289634	374	0.024064	38	0.315789	260	0.407692	10.619967	163	0.319018	1.587407	165	0.260606	43.579731	260	0.407692	0.222000	0.225428	
340	0.291176	354	0.101695	27	0.407407	279	0.229391	10.619967	163	0.349693	1.587407	177	0.237288	78.726411	279	0.229391	0.210000	0.225408	
334	0.272455	324	0.055556	42	0.642857	300	0.236667	10.619967	171	0.280702	1.587407	163	0.263804	78.726411	300	0.236667	0.207000	0.225384	
351	0.287749	335	0.059701	36	0.500000	278	0.154676	10.619967	181	0.259669	1.587407	170	0.317647	78.726411	278	0.154676	0.182000	0.225328	
336	0.324405	356	0.050562	40	0.350000	268	0.332090	10.619967	159	0.383648	1.587407	177	0.271186	40.580149	268	0.332090	0.230000	0.225334	
335	0.247761	346	0.069364	44	0.386364	275	0.360000	10.619967	155	0.283871	1.587407	180	0.216667	40.580149	275	0.360000	0.223000	0.225331	
344	0.308140	353	0.062323	26	0.576923	277	0.364621	10.619967	163	0.331288	1.587407	181	0.287293	40.580149	277	0.364621	0.244000	0.225355	
334	0.245509	357	0.056022	33	0.545455	276	0.304348	10.619967	161	0.273292	1.587407	173	0.219653	40.580149	276	0.304348	0.204000	0.225328	
360	0.319444	344	0.066860	32	0.500000	264	0.393939	10.619967	163	0.312883	1.587407	197	0.324873	40.580149	264	0.393939	0.258000	0.225370	
345	0.298551	343	0.055394	37	0.486486	275	0.389091	10.619967	163	0.312883	1.587407	182	0.285714	40.580149	275	0.389091	0.247000	0.225398	
365	0.290411	349	0.074499	36	0.583333	250	0.240000	10.619967	182	0.324176	1.587407	183	0.256831	40.580149	250	0.240000	0.213000	0.225382	
365	0.309589	326	0.052147	36	0.527778	273	0.289377	10.619967	188	0.324468	1.587407	177	0.293785	40.580149	273	0.289377	0.228000	0.225385	
345	0.362319	364	0.049451	32	0.531250	259	0.335907	10.619967	182	0.368132	1.587407	163	0.355828	40.580149	259	0.335907	0.247000	0.225413	
334	0.341317	347	0.051873	37	0.540541	282	0.265957	10.619967	180	0.333333	1.587407	154	0.350649	40.580149	282	0.265957	0.227000	0.225415	
348	0.321839	364	0.057692	25	0.560000	263	0.239544	10.619967	152	0.335526	1.587407	196	0.311224	40.580149	263	0.239544	0.210000	0.225395	
340	0.326471	331	0.069486	36	0.444444	293	0.320819	10.619967	184	0.347826	1.587407	156	0.301282	40.580149	293	0.320819	0.244000	0.225419	
357	0.322129	335	0.068657	36	0.555556	272	0.290441	10.619967	183	0.366120	1.587407	174	0.275862	40.580149	272	0.290441	0.237000	0.225434	
347	0.273775	317	0.063091	24	0.625000	312	0.272436	10.619967	174	0.287356	1.587407	173	0.260116	40.580149	312	0.272436	0.215000	0.225420	
349	0.303725	334	0.071856	32	0.437500	285	0.249123	10.619967	185	0.318919	1.587407	164	0.286585	40.580149	285	0.249123	0.215000	0.225407	
363	0.319559	358	0.072626	36	0.694444	243	0.308642	10.619967	170	0.352941	1.587407	193	0.290155	40.580149	243	0.308642	0.242000	0.225428	
347	0.296830	335	0.071642	40	0.425000	278	0.305755	10.619967	169	0.331361	1.587407	178	0.264045	40.580149	278	0.305755	0.229000	0.225433	
341	0.328446	376	0.045213	22	0.454545	261	0.367816	10.619967	179	0.351955	1.587407	162	0.302469	40.580149	261	0.367816	0.235000	0.225445	
342	0.307018	330	0.066667	36	0.500000	292	0.164384	10.619967	174	0.321839	1.587407	168	0.291667	40.580149	292	0.164384	0.193000	0.225404	
327	0.321101	354	0.081921	39	0.384615	280	0.296429	10.619967	162	0.388889	1.587407	165	0.254545	36.473024	280	0.296429	0.232000	0.225412	
351	0.364672	363	0.038567	22	0.272727	264	0.352273	10.619967	173	0.375723	1.587407	178	0.353933	36.473024	264	0.352273	0.241000	0.225432	
